conveyorID,belt_speed [m/s],load_weight [kg],motor_current [A],belt_tension [N],belt_alignment_offset [mm],pulley_rotation_speed [RPM],ambient_temperature [°C],failure_type
5028,1.54,404.52,18.09,402.26,0.62,92.4,25.73,4
5029,1.55,211.68,14.23,305.84,0.31,93.0,23.92,4
5030,1.62,494.95,19.9,447.48,-0.38,97.2,26.99,3
5031,1.62,492.34,19.85,446.17,0.03,97.2,23.74,4
5032,1.49,282.17,15.64,341.08,-0.01,89.4,22.76,2
5033,1.48,327.54,16.55,363.77,0.9,88.8,28.05,1
5034,1.43,292.2,15.84,346.1,0.04,85.8,25.05,4
5035,1.53,245.68,14.91,322.84,-0.06,91.8,23.06,4
5036,1.51,212.39,14.25,306.2,0.68,90.6,27.89,1
5037,1.54,408.81,18.18,404.4,-0.38,92.4,25.72,2
5038,1.5,151.91,13.04,275.96,-1.07,90.0,27.73,3
5039,1.37,468.92,19.38,434.46,-0.38,82.2,27.31,5
5040,1.39,264.11,15.28,332.06,0.18,83.4,24.87,2
5041,1.57,226.52,14.53,313.26,1.44,94.2,23.7,4
5042,1.5,135.49,12.71,267.74,0.22,90.0,25.74,2
5043,1.56,222.12,14.44,311.06,-0.38,93.6,24.02,4
5044,1.53,314.49,16.29,357.24,-0.58,91.8,24.98,2
5045,1.55,317.66,16.35,358.83,-0.15,93.0,24.46,3
5046,1.54,452.05,19.04,426.02,-0.59,92.4,25.49,1
5047,1.68,285.75,15.72,342.88,-0.6,100.8,26.21,1
5048,1.65,281.14,15.62,340.57,0.87,99.0,25.25,3
5049,1.64,171.14,13.42,285.57,0.62,98.4,21.9,2
5050,1.28,343.31,16.87,371.66,-0.25,76.8,24.19,3
5051,1.37,324.95,16.5,362.48,-0.63,82.2,25.54,3
5052,1.59,220.45,14.41,310.23,0.58,95.4,23.66,2
5053,1.59,403.78,18.08,401.89,-0.19,95.4,23.97,1
5054,1.36,480.83,19.62,440.42,-0.37,81.6,25.49,3
5055,1.31,270.43,15.41,335.22,0.4,78.6,25.85,2
5056,1.59,247.82,14.96,323.91,-0.33,95.4,21.47,1
5057,1.46,180.97,13.62,290.48,0.32,87.6,23.14,1
5058,1.52,364.07,17.28,382.04,0.08,91.2,24.82,4
5059,1.61,436.97,18.74,418.48,0.37,96.6,25.58,2
5060,1.51,177.25,13.54,288.62,-0.38,90.6,24.2,3
5061,1.46,406.27,18.13,403.14,0.04,87.6,26.56,0
5062,1.54,187.65,13.75,293.82,-0.79,92.4,22.75,2
5063,1.52,216.48,14.33,308.24,-0.51,91.2,26.51,3
5064,1.52,466.92,19.34,433.46,-0.8,91.2,25.56,1
5065,1.7,380.23,17.6,390.12,-0.87,102.0,27.05,5
5066,1.44,412.56,18.25,406.28,-0.13,86.4,21.84,4
5067,1.53,345.22,16.9,372.61,-0.25,91.8,24.47,4
5068,1.46,122.39,12.45,261.2,-0.0,87.6,26.79,1
5069,1.56,136.37,12.73,268.18,0.1,93.6,26.07,3
5070,1.65,222.11,14.44,311.06,0.15,99.0,22.38,4
5071,1.71,281.27,15.63,340.64,-0.04,102.6,22.46,2
5072,1.44,257.22,15.14,328.61,-0.01,86.4,25.61,4
5073,1.61,358.18,17.16,379.09,-0.24,96.6,24.92,1
5074,1.29,242.75,14.86,321.38,0.91,77.4,27.09,3
5075,1.53,358.69,17.17,379.34,0.35,91.8,22.46,0
5076,1.41,434.84,18.7,417.42,0.22,84.6,23.46,2
5077,1.52,444.3,18.89,422.15,0.45,91.2,27.87,2
5078,1.5,370.82,17.42,385.41,0.06,90.0,22.81,1
5079,1.38,179.74,13.59,289.87,-0.24,82.8,29.21,0
5080,1.65,421.87,18.44,410.94,0.0,99.0,26.16,2
5081,1.51,110.88,12.22,255.44,-0.05,90.6,28.53,2
5082,1.58,420.6,18.41,410.3,0.11,94.8,25.17,0
5083,1.42,223.52,14.47,311.76,-0.09,85.2,26.22,0
5084,1.47,120.41,12.41,260.2,0.31,88.2,24.37,1
5085,1.44,241.46,14.83,320.73,-1.22,86.4,27.0,3
5086,1.23,229.35,14.59,314.68,0.19,73.8,26.28,3
5087,1.39,491.11,19.82,445.56,-0.52,83.4,24.94,3
5088,1.33,289.87,15.8,344.94,-0.57,79.8,29.14,4
5089,1.53,125.74,12.51,262.87,-0.1,91.8,25.56,1
5090,1.56,231.8,14.64,315.9,-0.37,93.6,26.01,3
5091,1.43,366.48,17.33,383.24,-0.29,85.8,23.83,2
5092,1.52,440.86,18.82,420.43,1.03,91.2,27.34,3
5093,1.62,131.45,12.63,265.73,-0.12,97.2,28.61,5
5094,1.54,236.77,14.74,318.38,-0.12,92.4,21.77,2
5095,1.5,147.17,12.94,273.58,0.26,90.0,25.11,0
5096,1.52,445.5,18.91,422.75,-0.84,91.2,29.59,3
5097,1.61,362.52,17.25,381.26,0.61,96.6,23.78,2
5098,1.55,105.77,12.12,252.88,-0.07,93.0,24.87,3
5099,1.7,428.38,18.57,414.19,0.19,102.0,25.36,3
5100,1.56,195.08,13.9,297.54,-0.44,93.6,22.04,0
5101,1.41,257.06,15.14,328.53,-0.01,84.6,27.25,0
5102,1.41,253.08,15.06,326.54,0.09,84.6,24.58,1
5103,1.61,450.38,19.01,425.19,0.32,96.6,21.47,2
5104,1.43,402.09,18.04,401.04,-0.4,85.8,26.18,3
5105,1.49,296.99,15.94,348.5,-0.14,89.4,24.93,4
5106,1.56,198.93,13.98,299.47,0.93,93.6,28.13,0
5107,1.36,109.85,12.2,254.92,0.94,81.6,27.62,0
5108,1.63,494.25,19.88,447.12,-0.05,97.8,25.34,0
5109,1.51,250.9,15.02,325.45,0.63,90.6,24.26,4
5110,1.4,323.76,16.48,361.88,-0.32,84.0,25.62,4
5111,1.44,449.07,18.98,424.54,0.2,86.4,23.0,2
5112,1.35,377.35,17.55,388.68,-0.11,81.0,26.19,5
5113,1.37,473.46,19.47,436.73,0.43,82.2,27.4,0
5114,1.39,409.3,18.19,404.65,0.66,83.4,27.15,1
5115,1.53,187.09,13.74,293.54,0.06,91.8,24.11,1
5116,1.48,367.34,17.35,383.67,0.26,88.8,25.74,5
5117,1.51,435.25,18.7,417.62,0.62,90.6,29.18,0
5118,1.61,477.49,19.55,438.74,-0.17,96.6,26.95,4
5119,1.55,179.92,13.6,289.96,-0.12,93.0,25.96,1
5120,1.49,368.58,17.37,384.29,-0.04,89.4,26.25,2
5121,1.63,198.38,13.97,299.19,-0.25,97.8,26.45,3
5122,1.44,239.22,14.78,319.61,-0.69,86.4,23.32,0
5123,1.36,231.18,14.62,315.59,0.94,81.6,23.63,2
5124,1.42,198.46,13.97,299.23,-0.16,85.2,24.19,5
5125,1.47,184.58,13.69,292.29,-0.51,88.2,26.78,1
5126,1.44,235.33,14.71,317.67,-1.07,86.4,24.51,0
5127,1.42,109.85,12.2,254.92,0.44,85.2,27.64,4
5128,1.49,391.19,17.82,395.6,0.19,89.4,27.94,4
5129,1.63,301.07,16.02,350.54,-0.64,97.8,24.05,1
5130,1.33,495.82,19.92,447.91,-0.05,79.8,26.67,3
5131,1.47,208.23,14.16,304.12,0.6,88.2,24.47,1
5132,1.38,324.48,16.49,362.24,-0.9,82.8,21.94,0
5133,1.63,499.15,19.98,449.58,0.21,97.8,28.45,0
5134,1.33,383.01,17.66,391.5,0.64,79.8,24.35,1
5135,1.57,175.32,13.51,287.66,0.66,94.2,24.61,5
5136,1.41,133.15,12.66,266.58,-0.77,84.6,27.5,1
5137,1.27,221.04,14.42,310.52,0.6,76.2,22.73,2
5138,1.58,340.48,16.81,370.24,0.09,94.8,25.73,0
5139,1.48,408.08,18.16,404.04,-0.22,88.8,26.03,0
5140,1.65,224.32,14.49,312.16,-0.45,99.0,25.14,5
5141,1.68,394.5,17.89,397.25,0.01,100.8,28.85,1
5142,1.52,441.72,18.83,420.86,0.39,91.2,25.06,5
5143,1.52,388.62,17.77,394.31,0.58,91.2,25.84,0
5144,1.61,317.7,16.35,358.85,0.27,96.6,25.73,3
5145,1.53,449.09,18.98,424.54,0.62,91.8,25.61,2
5146,1.43,153.02,13.06,276.51,0.2,85.8,26.24,5
5147,1.55,185.04,13.7,292.52,0.66,93.0,26.59,1
5148,1.43,397.35,17.95,398.68,-0.54,85.8,27.64,1
5149,1.53,314.16,16.28,357.08,0.74,91.8,27.72,2
5150,1.26,482.25,19.64,441.12,1.03,75.6,26.47,2
5151,1.4,392.44,17.85,396.22,0.51,84.0,26.47,0
5152,1.44,273.72,15.47,336.86,0.17,86.4,26.4,0
5153,1.57,141.42,12.83,270.71,-0.46,94.2,30.21,3
5154,1.58,472.59,19.45,436.29,-0.14,94.8,28.22,3
5155,1.63,380.09,17.6,390.04,-0.44,97.8,29.28,1
5156,1.44,100.85,12.02,250.42,-0.52,86.4,26.99,2
5157,1.57,172.13,13.44,286.06,0.32,94.2,23.32,0
5158,1.41,457.02,19.14,428.51,-0.36,84.6,24.8,0
5159,1.52,346.46,16.93,373.23,0.66,91.2,29.58,0
5160,1.44,363.06,17.26,381.53,-0.36,86.4,23.26,2
5161,1.34,496.56,19.93,448.28,0.05,80.4,23.16,4
5162,1.52,348.88,16.98,374.44,0.09,91.2,24.66,0
5163,1.44,270.08,15.4,335.04,-0.66,86.4,28.6,4
5164,1.41,331.87,16.64,365.94,0.21,84.6,24.18,2
5165,1.63,259.58,15.19,329.79,-0.02,97.8,25.05,0
5166,1.58,432.29,18.65,416.14,0.23,94.8,27.59,5
5167,1.44,128.61,12.57,264.3,0.2,86.4,21.64,0
5168,1.56,464.97,19.3,432.48,0.16,93.6,22.35,2
5169,1.63,360.07,17.2,380.04,0.08,97.8,22.06,5
5170,1.6,400.58,18.01,400.29,-0.5,96.0,28.4,1
5171,1.35,237.24,14.74,318.62,-0.2,81.0,22.99,3
5172,1.58,104.12,12.08,252.06,-1.29,94.8,23.47,0
5173,1.35,429.28,18.59,414.64,-0.72,81.0,25.05,4
5174,1.37,455.39,19.11,427.7,-0.02,82.2,27.68,1
5175,1.5,459.02,19.18,429.51,0.58,90.0,19.98,0
5176,1.33,222.3,14.45,311.15,0.57,79.8,20.26,0
5177,1.46,351.3,17.03,375.65,-0.41,87.6,25.17,5
5178,1.47,281.57,15.63,340.78,0.73,88.2,25.61,2
5179,1.41,151.96,13.04,275.98,0.94,84.6,22.72,1
5180,1.46,241.95,14.84,320.98,0.23,87.6,25.22,1
5181,1.64,355.26,17.11,377.63,0.95,98.4,27.52,5
5182,1.43,429.82,18.6,414.91,-1.09,85.8,24.81,3
5183,1.19,351.71,17.03,375.86,0.98,71.4,26.95,3
5184,1.39,310.46,16.21,355.23,0.44,83.4,22.42,0
5185,1.44,360.78,17.22,380.39,-0.72,86.4,21.15,1
5186,1.58,106.87,12.14,253.44,-0.4,94.8,23.03,1
5187,1.39,467.01,19.34,433.5,0.47,83.4,24.43,1
5188,1.51,230.27,14.61,315.14,0.15,90.6,24.18,5
5189,1.49,483.15,19.66,441.58,0.2,89.4,25.42,5
5190,1.61,435.09,18.7,417.54,0.37,96.6,26.81,5
5191,1.44,243.73,14.87,321.86,-0.2,86.4,26.97,1
5192,1.54,434.03,18.68,417.02,0.54,92.4,27.0,3
5193,1.48,293.45,15.87,346.72,0.36,88.8,25.53,4
5194,1.54,253.86,15.08,326.93,-0.43,92.4,22.63,0
5195,1.38,393.21,17.86,396.6,-0.1,82.8,26.58,1
5196,1.38,488.4,19.77,444.2,0.51,82.8,21.88,1
5197,1.63,321.27,16.43,360.64,-0.21,97.8,21.77,2
5198,1.32,235.51,14.71,317.76,0.14,79.2,25.14,3
5199,1.47,491.43,19.83,445.72,-0.26,88.2,22.06,0
5200,1.42,103.93,12.08,251.96,0.1,85.2,25.76,1
5201,1.7,273.14,15.46,336.57,-0.77,102.0,24.84,3
5202,1.47,303.08,16.06,351.54,0.43,88.2,26.3,3
5203,1.51,402.27,18.05,401.14,-0.98,90.6,22.31,1
5204,1.35,499.75,19.99,449.88,-0.1,81.0,22.06,1
5205,1.67,201.31,14.03,300.65,0.56,100.2,23.9,3
5206,1.51,439.61,18.79,419.8,0.25,90.6,21.63,5
5207,1.75,238.26,14.77,319.13,-0.5,105.0,26.7,2
5208,1.67,481.34,19.63,440.67,-0.05,100.2,23.35,3
5209,1.44,483.59,19.67,441.79,-0.66,86.4,24.9,2
5210,1.44,190.6,13.81,295.3,-0.34,86.4,27.73,0
5211,1.61,452.73,19.05,426.36,0.6,96.6,24.83,2
5212,1.42,218.84,14.38,309.42,0.28,85.2,23.71,1
5213,1.39,314.02,16.28,357.01,-0.08,83.4,25.66,4
5214,1.46,302.73,16.05,351.36,0.07,87.6,27.19,3
5215,1.72,496.99,19.94,448.5,-0.41,103.2,24.31,2
5216,1.61,463.59,19.27,431.79,-0.74,96.6,22.95,4
5217,1.52,176.74,13.53,288.37,-0.46,91.2,28.05,2
5218,1.51,377.94,17.56,388.97,-0.54,90.6,28.41,3
5219,1.58,283.97,15.68,341.98,-0.22,94.8,24.18,2
5220,1.45,331.19,16.62,365.6,0.77,87.0,27.32,1
5221,1.46,151.24,13.02,275.62,0.06,87.6,27.85,5
5222,1.6,320.4,16.41,360.2,-0.0,96.0,25.01,0
5223,1.49,177.37,13.55,288.68,-0.48,89.4,21.02,5
5224,1.63,172.03,13.44,286.02,-0.84,97.8,24.28,3
5225,1.42,208.75,14.18,304.38,-1.22,85.2,28.77,4
5226,1.49,481.89,19.64,440.94,-0.7,89.4,25.29,0
5227,1.41,326.89,16.54,363.44,-0.28,84.6,23.81,2
5228,1.62,396.18,17.92,398.09,0.45,97.2,22.41,0
5229,1.48,105.1,12.1,252.55,0.42,88.8,27.88,3
5230,1.21,288.88,15.78,344.44,-0.04,72.6,23.24,1
5231,1.39,337.21,16.74,368.6,-0.38,83.4,25.58,4
5232,1.69,257.52,15.15,328.76,0.41,101.4,26.43,3
5233,1.47,155.78,13.12,277.89,-0.15,88.2,25.16,0
5234,1.55,222.45,14.45,311.23,-0.15,93.0,25.41,3
5235,1.25,245.28,14.91,322.64,0.34,75.0,22.54,2
5236,1.45,321.49,16.43,360.74,0.58,87.0,25.45,0
5237,1.67,128.74,12.57,264.37,0.33,100.2,23.1,1
5238,1.5,303.53,16.07,351.76,-0.08,90.0,25.49,2
5239,1.53,465.3,19.31,432.65,-0.28,91.8,28.85,3
5240,1.34,299.4,15.99,349.7,-0.0,80.4,24.69,5
5241,1.56,449.68,18.99,424.84,0.35,93.6,21.17,4
5242,1.3,139.0,12.78,269.5,0.92,78.0,22.2,4
5243,1.46,166.24,13.32,283.12,0.17,87.6,24.42,5
5244,1.55,184.02,13.68,292.01,0.22,93.0,27.1,3
5245,1.61,104.17,12.08,252.08,-0.14,96.6,23.64,2
5246,1.39,351.38,17.03,375.69,0.44,83.4,25.65,3
5247,1.43,347.03,16.94,373.52,-0.66,85.8,25.73,1
5248,1.59,315.08,16.3,357.54,0.46,95.4,22.74,2
5249,1.52,202.57,14.05,301.28,-0.03,91.2,25.18,4
5250,1.5,387.04,17.74,393.52,-0.64,90.0,26.3,2
5251,1.48,123.16,12.46,261.58,-0.16,88.8,27.36,3
5252,1.57,214.76,14.3,307.38,0.14,94.2,26.3,2
5253,1.68,117.89,12.36,258.94,0.09,100.8,24.67,4
5254,1.41,176.63,13.53,288.32,0.87,84.6,23.74,4
5255,1.44,442.17,18.84,421.08,-0.05,86.4,23.4,5
5256,1.64,295.36,15.91,347.68,-0.11,98.4,27.62,5
5257,1.48,216.77,14.34,308.38,0.41,88.8,23.41,2
5258,1.62,452.77,19.06,426.38,-0.18,97.2,23.75,0
5259,1.64,377.67,17.55,388.84,0.53,98.4,25.49,5
5260,1.51,123.0,12.46,261.5,0.09,90.6,27.23,3
5261,1.65,481.95,19.64,440.98,0.77,99.0,25.68,4
5262,1.46,245.98,14.92,322.99,-0.31,87.6,26.42,4
5263,1.52,127.0,12.54,263.5,0.33,91.2,22.05,5
5264,1.49,214.66,14.29,307.33,0.69,89.4,24.68,5
5265,1.55,394.83,17.9,397.42,-0.1,93.0,26.51,0
5266,1.56,438.64,18.77,419.32,-0.23,93.6,24.04,2
5267,1.5,141.88,12.84,270.94,-0.55,90.0,23.91,5
5268,1.63,183.07,13.66,291.53,0.22,97.8,25.08,3
5269,1.6,202.67,14.05,301.33,0.48,96.0,23.87,5
5270,1.6,236.84,14.74,318.42,-0.04,96.0,24.97,3
5271,1.47,415.98,18.32,407.99,0.14,88.2,24.08,2
5272,1.47,156.35,13.13,278.18,0.51,88.2,25.09,4
5273,1.54,431.13,18.62,415.56,0.14,92.4,25.79,0
5274,1.47,114.17,12.28,257.08,0.46,88.2,25.52,0
5275,1.59,461.44,19.23,430.72,0.15,95.4,25.97,4
5276,1.67,153.12,13.06,276.56,-0.36,100.2,24.31,3
5277,1.49,162.03,13.24,281.02,-0.12,89.4,22.96,4
5278,1.34,166.15,13.32,283.08,0.35,80.4,22.21,2
5279,1.57,444.03,18.88,422.02,0.16,94.2,22.89,1
5280,1.6,296.74,15.93,348.37,0.26,96.0,28.21,1
5281,1.3,307.21,16.14,353.6,0.23,78.0,27.79,2
5282,1.46,486.19,19.72,443.1,-0.16,87.6,25.82,0
5283,1.57,436.32,18.73,418.16,0.21,94.2,26.36,3
5284,1.47,158.42,13.17,279.21,-0.03,88.2,26.06,5
5285,1.54,403.94,18.08,401.97,-0.46,92.4,22.78,0
5286,1.56,350.54,17.01,375.27,0.29,93.6,26.46,4
5287,1.51,203.16,14.06,301.58,0.28,90.6,24.16,2
5288,1.45,391.77,17.84,395.88,0.48,87.0,23.94,0
5289,1.41,469.95,19.4,434.98,-0.07,84.6,25.09,4
5290,1.34,183.47,13.67,291.74,0.22,80.4,24.53,2
5291,1.56,107.63,12.15,253.82,-0.22,93.6,23.86,1
5292,1.47,338.3,16.77,369.15,0.28,88.2,22.78,2
5293,1.48,384.3,17.69,392.15,-0.2,88.8,26.37,2
5294,1.41,430.95,18.62,415.48,0.87,84.6,24.83,3
5295,1.62,305.95,16.12,352.98,0.29,97.2,25.42,4
5296,1.5,494.42,19.89,447.21,0.08,90.0,27.12,1
5297,1.59,199.68,13.99,299.84,0.18,95.4,25.19,0
5298,1.66,138.04,12.76,269.02,-0.33,99.6,27.01,2
5299,1.58,388.57,17.77,394.28,-0.34,94.8,25.84,2
5300,1.5,315.8,16.32,357.9,-0.39,90.0,25.16,2
5301,1.3,210.79,14.22,305.4,0.27,78.0,29.46,3
5302,1.49,260.51,15.21,330.26,0.42,89.4,26.11,3
5303,1.39,456.86,19.14,428.43,-0.21,83.4,23.43,1
5304,1.54,137.52,12.75,268.76,0.42,92.4,24.41,2
5305,1.46,399.84,18.0,399.92,-0.53,87.6,21.75,4
5306,1.5,485.25,19.7,442.62,-0.12,90.0,24.88,1
5307,1.73,261.17,15.22,330.58,0.21,103.8,24.31,1
5308,1.55,311.4,16.23,355.7,0.1,93.0,19.74,5
5309,1.44,456.24,19.12,428.12,0.55,86.4,27.8,3
5310,1.37,366.64,17.33,383.32,0.45,82.2,24.07,4
5311,1.6,437.67,18.75,418.84,0.1,96.0,25.77,3
5312,1.48,235.6,14.71,317.8,-0.35,88.8,23.68,1
5313,1.49,135.89,12.72,267.94,0.01,89.4,23.6,5
5314,1.55,108.5,12.17,254.25,0.31,93.0,27.21,2
5315,1.44,218.49,14.37,309.24,0.49,86.4,29.13,1
5316,1.61,412.49,18.25,406.24,0.5,96.6,28.35,5
5317,1.53,481.51,19.63,440.76,-1.1,91.8,27.24,0
5318,1.41,146.56,12.93,273.28,1.0,84.6,28.26,0
5319,1.63,234.02,14.68,317.01,-0.02,97.8,24.84,5
5320,1.56,474.07,19.48,437.04,0.14,93.6,25.49,0
5321,1.54,420.49,18.41,410.24,-0.18,92.4,25.95,1
5322,1.48,201.0,14.02,300.5,-0.77,88.8,23.29,3
5323,1.54,174.78,13.5,287.39,0.26,92.4,26.55,1
5324,1.6,170.4,13.41,285.2,0.07,96.0,23.65,3
5325,1.52,228.66,14.57,314.33,-0.21,91.2,21.8,5
5326,1.39,267.94,15.36,333.97,0.58,83.4,26.19,2
5327,1.32,468.5,19.37,434.25,0.39,79.2,26.82,2
5328,1.49,367.59,17.35,383.79,0.42,89.4,27.18,2
5329,1.54,198.03,13.96,299.02,0.13,92.4,22.86,3
5330,1.59,265.83,15.32,332.92,0.53,95.4,21.78,5
5331,1.45,323.06,16.46,361.53,0.66,87.0,24.33,3
5332,1.47,364.28,17.29,382.14,-0.04,88.2,26.35,0
5333,1.41,130.24,12.6,265.12,0.36,84.6,24.29,0
5334,1.61,455.57,19.11,427.78,-0.43,96.6,26.3,4
5335,1.42,362.91,17.26,381.46,-0.14,85.2,26.67,4
5336,1.47,127.06,12.54,263.53,-0.45,88.2,24.53,2
5337,1.56,285.14,15.7,342.57,-0.15,93.6,28.83,4
5338,1.54,305.86,16.12,352.93,0.22,92.4,26.19,2
5339,1.43,177.62,13.55,288.81,0.15,85.8,29.38,1
5340,1.33,329.65,16.59,364.82,-0.25,79.8,24.21,4
5341,1.56,437.13,18.74,418.56,-0.27,93.6,25.12,3
5342,1.4,428.14,18.56,414.07,0.56,84.0,25.07,4
5343,1.48,445.39,18.91,422.7,-0.86,88.8,26.23,4
5344,1.55,147.81,12.96,273.9,-0.04,93.0,26.61,4
5345,1.57,164.71,13.29,282.36,0.32,94.2,22.32,0
5346,1.6,382.08,17.64,391.04,0.78,96.0,25.65,1
5347,1.48,200.96,14.02,300.48,-0.06,88.8,27.71,2
5348,1.47,406.07,18.12,403.04,-0.29,88.2,25.62,2
5349,1.49,272.52,15.45,336.26,-0.59,89.4,22.97,3
5350,1.53,235.47,14.71,317.74,0.48,91.8,25.12,1
5351,1.35,278.88,15.58,339.44,-0.4,81.0,26.45,1
5352,1.3,145.47,12.91,272.74,0.22,78.0,22.83,0
5353,1.56,432.26,18.65,416.13,-0.32,93.6,26.81,2
5354,1.51,189.9,13.8,294.95,0.83,90.6,29.15,5
5355,1.55,219.66,14.39,309.83,0.59,93.0,26.5,1
5356,1.5,384.17,17.68,392.08,0.06,90.0,20.77,5
5357,1.48,481.74,19.63,440.87,0.02,88.8,31.23,0
5358,1.51,265.17,15.3,332.58,1.44,90.6,25.69,0
5359,1.59,143.24,12.86,271.62,0.16,95.4,26.45,1
5360,1.48,326.78,16.54,363.39,-0.24,88.8,27.32,0
5361,1.59,425.21,18.5,412.6,0.11,95.4,27.37,3
5362,1.46,102.28,12.05,251.14,-1.25,87.6,25.59,0
5363,1.58,372.39,17.45,386.2,-0.61,94.8,23.05,2
5364,1.38,180.38,13.61,290.19,0.06,82.8,23.86,0
5365,1.41,462.53,19.25,431.26,-0.11,84.6,23.72,5
5366,1.39,209.48,14.19,304.74,0.31,83.4,22.41,4
5367,1.31,123.37,12.47,261.68,-0.05,78.6,27.84,3
5368,1.57,457.3,19.15,428.65,-0.69,94.2,27.07,1
5369,1.66,493.84,19.88,446.92,-0.17,99.6,23.97,5
5370,1.62,397.86,17.96,398.93,-0.17,97.2,24.43,5
5371,1.46,284.85,15.7,342.42,-0.04,87.6,26.34,1
5372,1.55,330.69,16.61,365.34,0.39,93.0,25.77,5
5373,1.65,243.82,14.88,321.91,-0.08,99.0,25.51,1
5374,1.6,287.11,15.74,343.56,0.49,96.0,24.08,5
5375,1.62,319.18,16.38,359.59,-0.54,97.2,20.53,5
5376,1.42,338.49,16.77,369.24,-0.11,85.2,24.89,4
5377,1.5,160.93,13.22,280.47,0.39,90.0,25.78,0
5378,1.62,395.58,17.91,397.79,1.36,97.2,27.53,5
5379,1.41,179.8,13.6,289.9,0.05,84.6,25.1,1
5380,1.46,183.42,13.67,291.71,0.27,87.6,25.85,2
5381,1.46,323.14,16.46,361.57,0.47,87.6,23.17,4
5382,1.53,206.54,14.13,303.27,-0.47,91.8,24.19,5
5383,1.64,142.31,12.85,271.15,-0.17,98.4,21.89,3
5384,1.57,133.0,12.66,266.5,-0.01,94.2,25.04,4
5385,1.33,138.52,12.77,269.26,0.45,79.8,21.67,0
5386,1.28,149.79,13.0,274.9,-0.01,76.8,25.04,2
5387,1.63,400.56,18.01,400.28,-0.44,97.8,26.97,3
5388,1.39,281.77,15.64,340.88,0.14,83.4,28.13,3
5389,1.68,103.13,12.06,251.56,0.72,100.8,26.74,0
5390,1.73,478.31,19.57,439.16,0.59,103.8,20.96,1
5391,1.5,159.69,13.19,279.85,-0.49,90.0,28.88,2
5392,1.76,346.49,16.93,373.24,0.08,105.6,24.85,1
5393,1.68,288.69,15.77,344.34,0.34,100.8,25.17,3
5394,1.47,282.33,15.65,341.16,0.24,88.2,26.26,0
5395,1.42,322.93,16.46,361.46,0.12,85.2,21.55,1
5396,1.48,390.64,17.81,395.32,0.03,88.8,27.95,4
5397,1.49,285.92,15.72,342.96,-0.58,89.4,25.18,4
5398,1.45,126.21,12.52,263.1,0.01,87.0,25.4,1
5399,1.56,328.48,16.57,364.24,0.04,93.6,25.98,4
5400,1.35,249.12,14.98,324.56,-0.18,81.0,27.16,0
5401,1.53,330.79,16.62,365.4,-0.25,91.8,24.98,4
5402,1.29,335.24,16.7,367.62,0.6,77.4,26.96,4
5403,1.59,185.58,13.71,292.79,-0.79,95.4,25.47,3
5404,1.63,467.67,19.35,433.84,-0.73,97.8,25.81,3
5405,1.5,382.91,17.66,391.46,0.19,90.0,24.2,4
5406,1.52,102.56,12.05,251.28,0.76,91.2,27.77,5
5407,1.49,337.87,16.76,368.94,-0.42,89.4,23.92,4
5408,1.41,106.2,12.12,253.1,-0.32,84.6,25.13,2
5409,1.39,134.68,12.69,267.34,-0.12,83.4,22.68,2
5410,1.67,300.36,16.01,350.18,0.41,100.2,24.18,3
5411,1.58,178.48,13.57,289.24,0.16,94.8,23.7,2
5412,1.54,361.77,17.24,380.88,-1.11,92.4,24.12,1
5413,1.58,260.37,15.21,330.18,0.07,94.8,24.41,2
5414,1.53,148.17,12.96,274.08,-0.9,91.8,26.95,4
5415,1.36,199.77,14.0,299.88,-0.39,81.6,23.87,0
5416,1.46,404.52,18.09,402.26,0.23,87.6,25.23,2
5417,1.45,409.83,18.2,404.92,0.09,87.0,24.22,0
5418,1.38,347.24,16.94,373.62,-0.53,82.8,23.75,3
5419,1.48,154.14,13.08,277.07,-0.35,88.8,21.64,4
5420,1.52,407.49,18.15,403.74,0.25,91.2,25.93,1
5421,1.51,353.08,17.06,376.54,0.67,90.6,23.9,4
5422,1.52,232.3,14.65,316.15,-0.21,91.2,24.62,4
5423,1.52,440.41,18.81,420.21,-0.22,91.2,24.58,4
5424,1.73,212.96,14.26,306.48,-0.34,103.8,23.33,4
5425,1.49,234.59,14.69,317.3,0.94,89.4,26.2,0
5426,1.52,177.9,13.56,288.95,0.1,91.2,25.58,5
5427,1.59,471.71,19.43,435.86,0.04,95.4,23.49,3
5428,1.39,477.96,19.56,438.98,-1.03,83.4,27.24,4
5429,1.52,371.69,17.43,385.84,-0.61,91.2,26.7,3
5430,1.63,152.66,13.05,276.33,-0.08,97.8,22.29,3
5431,1.54,447.57,18.95,423.78,0.5,92.4,26.04,5
5432,1.36,114.64,12.29,257.32,-1.4,81.6,26.95,2
5433,1.66,128.37,12.57,264.18,-1.04,99.6,23.82,1
5434,1.52,456.07,19.12,428.04,0.38,91.2,23.29,2
5435,1.49,237.21,14.74,318.6,0.67,89.4,23.7,0
5436,1.36,439.33,18.79,419.66,-0.35,81.6,26.27,5
5437,1.62,439.45,18.79,419.72,-0.61,97.2,25.43,3
5438,1.64,124.26,12.49,262.13,0.15,98.4,27.06,3
5439,1.47,435.65,18.71,417.82,-0.12,88.2,24.83,1
5440,1.57,394.95,17.9,397.48,-0.16,94.2,24.67,4
5441,1.39,417.25,18.34,408.62,0.71,83.4,27.62,1
5442,1.46,362.65,17.25,381.32,-0.08,87.6,26.6,5
